age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
58,10,1,6,0,1,0,1,8,2,581,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
52,5,1,4,0,1,0,1,2,0,17,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
52,7,0,6,0,1,0,1,8,3,154,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
53,10,1,1,0,1,0,1,8,2,64,7,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
38,5,2,6,0,1,1,0,2,0,193,4,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
35,4,2,5,2,1,0,1,8,1,114,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
36,10,2,6,0,0,0,1,4,2,101,7,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
39,2,2,7,0,1,0,0,5,4,104,2,999,0,0,-2.9,92.201,-31.4,0.849,5076.2,0
41,7,1,5,0,1,0,0,2,2,446,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
56,4,1,1,2,1,1,1,8,4,119,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0
59,1,1,1,0,0,1,0,4,3,22,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
32,5,1,6,0,0,0,1,5,0,218,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
39,5,1,4,2,1,0,0,2,2,232,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
46,5,1,4,0,0,0,1,2,2,159,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
54,7,1,6,0,0,0,1,8,1,810,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
29,8,0,3,0,1,0,0,2,3,596,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
41,9,2,3,2,0,0,1,8,4,643,3,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
54,3,1,1,2,1,0,1,4,2,92,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
45,3,1,1,2,0,0,1,5,1,148,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
57,3,0,1,0,1,1,0,2,0,205,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,7,1,5,0,0,0,1,8,0,78,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
27,5,2,4,0,1,0,1,4,1,212,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
42,7,0,5,0,1,0,1,1,1,157,1,999,1,1,-1.8,93.075,-47.1,1.453,5099.1,0
29,9,1,7,0,1,0,1,4,2,167,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
57,1,2,4,0,0,0,0,3,2,904,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
44,9,2,7,2,1,0,0,3,1,828,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
56,6,1,1,0,0,0,0,2,2,222,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
36,9,1,4,0,1,0,1,8,3,379,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
32,4,1,4,0,0,0,1,4,3,174,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
50,9,1,3,0,1,0,1,8,0,202,1,999,0,0,-3.4,92.649,-30.1,0.714,5017.5,0
35,5,2,2,0,1,0,0,2,3,210,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
46,7,1,1,2,1,0,0,2,0,288,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,2,1,3,0,0,0,1,4,2,156,6,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
50,6,1,4,0,1,0,1,4,1,119,6,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
43,5,1,6,2,1,0,1,5,3,94,6,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
37,7,2,5,0,1,0,1,8,0,70,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
51,10,1,1,0,1,0,1,4,3,47,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
31,9,1,1,2,1,0,1,4,2,148,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
43,5,1,6,0,1,1,1,4,1,152,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
42,9,1,2,2,1,0,1,2,2,458,3,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
65,1,1,7,0,0,0,1,2,1,318,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
27,5,1,4,0,1,0,1,2,2,308,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
30,5,2,6,0,0,0,1,5,1,312,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
39,9,1,1,2,1,0,0,2,2,85,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
26,7,1,2,0,1,0,0,3,4,11,20,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,5,1,6,0,0,0,0,2,4,254,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
48,4,1,1,2,1,0,1,5,3,137,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
31,2,2,7,2,0,0,1,1,3,102,1,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,0
31,9,1,3,0,0,0,0,2,2,81,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,10,1,6,0,1,0,1,5,1,313,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0
33,5,2,4,0,0,0,1,3,2,170,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0
34,7,2,6,0,1,0,1,5,3,244,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
39,9,1,3,0,0,0,1,2,2,283,3,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
33,5,2,6,2,0,0,1,5,4,120,9,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,7,0,4,0,0,0,1,2,0,41,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
50,5,1,5,0,0,0,1,4,1,306,14,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
42,8,1,3,0,1,0,1,1,3,76,3,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0
35,7,1,2,0,0,0,0,2,4,107,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
41,7,2,6,0,1,0,1,5,1,87,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
30,7,1,5,0,0,0,0,2,3,390,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
46,9,2,1,2,1,0,0,4,2,558,6,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
36,10,2,4,0,1,0,1,1,0,508,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
44,7,1,6,0,0,1,0,2,4,201,2,999,1,1,-1.8,93.876,-40.0,0.682,5008.7,0
34,9,1,3,0,1,0,1,1,4,210,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
40,5,2,4,2,0,1,0,8,0,14,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
41,5,1,5,2,1,0,0,3,3,122,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
37,4,0,1,0,0,0,1,2,4,17,8,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
53,10,1,6,0,0,1,0,4,1,128,3,999,0,0,1.4,93.918,-42.7,4.955,5228.1,0
39,0,1,4,0,0,1,0,2,3,135,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
48,5,2,6,0,1,0,1,1,4,237,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
43,5,1,4,0,0,0,1,4,0,240,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
34,5,1,6,0,0,1,1,2,2,72,4,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,0
53,8,0,6,0,0,0,0,8,0,247,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
39,9,1,3,2,0,0,1,2,4,69,4,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
50,9,1,1,2,0,1,0,3,1,676,5,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
33,5,2,6,0,0,0,0,4,1,5,1,999,0,0,-1.7,94.215,-40.3,0.893,4991.6,0
34,7,1,5,0,1,0,1,5,4,168,8,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,5,1,4,0,0,0,1,8,1,127,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
37,0,2,6,0,1,0,1,8,1,135,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
33,8,1,6,0,1,1,0,3,2,77,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
33,5,1,6,0,1,0,0,2,3,56,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
53,5,1,4,2,1,0,1,2,0,181,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,7,2,5,0,1,0,1,5,3,234,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
26,7,2,5,0,0,0,1,4,2,169,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
55,5,0,4,0,1,0,1,4,2,127,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
33,7,1,5,0,1,0,1,5,1,211,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
30,9,2,3,2,0,0,0,2,4,16,18,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
30,5,2,4,0,0,0,1,4,2,251,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
34,9,1,3,0,0,0,1,2,0,239,5,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,0
26,8,2,4,0,0,0,0,2,2,331,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
47,7,1,3,0,0,1,1,8,2,208,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
36,5,0,4,0,1,1,1,4,2,148,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
36,9,1,1,0,1,0,0,3,4,86,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
41,4,0,4,0,1,0,1,2,4,380,4,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0
50,5,0,6,0,1,0,1,8,4,72,3,1,2,2,-0.1,93.2,-42.0,4.021,5195.8,0
49,7,1,6,0,1,1,0,3,3,460,3,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0
44,5,2,4,0,0,0,0,2,0,111,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
27,4,2,4,0,0,0,0,3,1,323,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
49,8,1,4,0,1,1,1,2,1,214,3,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
38,9,1,3,2,1,0,1,4,0,317,6,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
48,4,1,3,0,1,0,1,5,0,104,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
36,9,1,2,2,0,0,0,3,0,183,5,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
51,1,0,5,0,1,0,1,4,0,70,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
48,9,1,1,2,0,1,1,5,3,180,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
42,6,2,1,0,1,0,1,8,1,100,2,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,0
42,4,1,6,0,1,0,1,1,0,257,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
53,9,1,3,2,0,0,0,2,1,181,5,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
38,8,1,6,0,0,0,0,3,3,989,3,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0
53,5,2,4,0,1,0,1,1,0,167,1,999,0,0,-1.8,93.075,-47.1,1.392,5099.1,0
49,5,2,6,0,1,0,1,5,0,160,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
33,9,1,7,0,1,0,1,4,0,43,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
44,9,1,3,0,0,0,0,4,1,265,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
29,3,2,4,0,0,0,0,2,4,125,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
30,5,2,4,0,2,2,0,2,0,139,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,7,0,4,2,0,0,1,5,0,445,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
48,10,1,4,2,0,0,1,5,1,135,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
32,5,1,6,0,2,2,1,5,1,347,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
57,9,1,1,2,0,1,1,4,4,77,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
39,8,1,6,0,1,0,1,8,3,260,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
58,9,1,1,2,1,0,1,4,2,647,6,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
82,1,1,6,0,1,0,1,7,1,526,1,999,0,0,-3.4,92.431,-26.9,0.744,5017.5,0
42,10,1,6,0,1,1,1,8,0,128,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
57,7,1,5,0,1,0,1,8,3,302,4,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
38,5,0,6,0,0,0,1,4,0,101,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
31,7,1,6,0,2,2,1,8,1,104,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,0
45,9,1,2,0,1,1,1,5,3,425,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
50,5,1,4,0,0,0,0,8,0,117,5,999,0,0,-3.4,92.649,-30.1,0.722,5017.5,0
33,6,2,6,0,0,0,0,8,3,168,1,999,0,0,-0.1,93.2,-42.0,4.245,5195.8,0
54,10,1,4,0,0,0,1,5,0,725,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
27,9,2,3,0,1,0,1,4,0,189,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
31,7,2,5,0,2,2,1,5,0,202,7,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
30,7,1,4,0,0,0,1,5,3,51,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
46,9,1,3,2,0,0,1,1,0,63,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
26,0,2,3,0,0,0,0,2,2,282,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
38,4,1,3,0,2,2,0,3,4,48,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
30,9,2,2,0,0,0,1,2,4,92,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
34,5,0,6,0,0,0,1,2,2,207,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
43,10,1,4,0,1,1,1,8,0,70,3,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
40,7,2,5,2,1,0,1,2,3,17,8,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
52,0,1,6,0,1,0,1,8,4,211,7,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0
34,5,1,6,0,0,0,1,5,1,109,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
27,5,2,4,0,0,0,1,4,1,216,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
49,5,1,4,0,0,0,1,5,4,151,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
29,4,2,5,0,0,1,0,2,1,305,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,9,1,2,0,1,0,1,4,1,387,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
40,5,1,3,2,1,0,0,2,0,683,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,3,1,4,0,1,0,1,4,4,440,4,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
45,7,1,5,2,1,1,1,5,1,504,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
29,5,2,6,0,0,0,1,1,2,295,1,999,0,0,-1.8,93.075,-47.1,1.498,5099.1,0
46,7,2,6,0,0,0,1,5,3,119,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
31,9,2,5,0,0,0,1,4,1,75,8,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
54,5,1,4,0,0,0,1,2,3,202,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
30,9,2,7,0,1,0,0,3,3,400,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0
60,1,1,1,2,1,1,1,5,0,115,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
58,7,1,7,0,1,0,0,3,4,78,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
39,9,0,2,2,0,0,1,2,2,101,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
39,9,1,3,0,0,0,0,3,0,200,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
26,4,2,6,0,1,0,1,4,2,70,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
44,5,0,6,0,1,0,0,3,4,25,6,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
33,9,2,2,0,0,1,1,4,0,380,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
37,4,1,3,2,0,1,0,2,4,246,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
26,4,1,4,0,1,0,1,4,4,442,12,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
48,4,1,3,0,1,0,1,4,2,178,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
41,5,1,2,2,0,0,1,1,1,226,2,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0
52,0,1,4,2,1,0,0,2,0,151,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,9,2,4,0,0,0,1,4,3,288,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
39,9,2,3,0,0,0,1,1,3,311,2,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,0
26,0,2,6,0,1,0,1,1,1,136,3,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,0
41,7,1,3,0,1,0,0,2,2,210,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
38,6,0,3,0,1,1,1,4,3,119,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
52,9,1,1,0,1,0,0,3,0,186,6,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
39,9,1,7,2,1,0,0,4,1,49,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
38,9,2,2,0,0,0,0,2,3,238,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
47,9,1,1,0,0,0,1,4,2,127,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
56,1,1,5,0,1,0,1,5,0,147,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
43,7,0,5,0,1,0,1,4,3,87,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
48,7,1,5,0,1,0,1,4,3,21,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
34,9,1,3,0,1,1,0,2,2,71,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
49,10,0,6,2,1,0,0,3,1,165,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
30,9,1,3,0,0,0,0,2,2,252,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
57,7,1,6,2,1,0,1,8,4,39,10,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
22,9,2,3,0,1,0,0,2,1,396,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
45,5,0,6,0,1,0,1,5,0,141,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
25,5,2,3,0,1,1,1,4,3,14,30,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
34,7,2,5,2,1,0,1,4,0,224,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
48,7,1,4,0,0,0,0,2,3,418,8,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
33,9,1,3,0,1,0,1,8,1,184,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
31,5,1,4,0,0,0,0,2,2,350,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,10,1,6,0,0,0,1,8,1,190,3,7,3,1,-3.4,92.649,-30.1,0.716,5017.5,0
59,1,1,7,0,0,1,1,5,4,88,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
57,6,1,6,0,0,0,1,4,3,313,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
33,5,1,6,0,1,0,1,8,3,240,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
32,5,1,6,0,1,1,1,5,4,131,1,999,0,0,-2.9,92.201,-31.4,0.881,5076.2,0
36,5,1,6,2,0,0,1,4,1,97,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
53,6,1,6,0,0,0,1,4,3,568,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
48,9,1,1,0,2,2,0,3,4,165,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
36,5,1,6,0,0,0,1,4,3,561,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
35,10,1,4,0,1,0,0,8,1,159,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
45,5,1,6,2,0,1,1,4,0,93,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
47,5,1,1,0,0,0,0,2,0,126,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,9,0,2,0,1,0,0,8,1,272,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
53,9,1,3,2,0,1,0,3,4,164,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
44,5,1,4,2,0,0,1,5,4,262,4,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
42,9,1,3,0,0,0,0,2,3,276,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
33,4,0,4,0,0,0,0,2,1,326,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
36,5,1,6,0,1,0,1,8,4,85,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0
44,10,1,6,0,0,0,1,2,4,262,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
36,10,1,3,0,2,2,0,2,0,285,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
29,5,1,3,0,1,0,1,4,4,273,3,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0
41,10,1,6,0,0,0,0,2,0,97,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
38,9,1,2,0,1,0,1,2,3,15,9,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
29,9,1,3,0,0,0,1,2,4,851,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
58,1,0,1,0,0,0,0,5,1,34,1,999,0,0,-1.7,94.027,-38.3,0.886,4991.6,0
24,2,2,3,0,0,0,1,2,2,133,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
39,5,1,4,0,0,0,0,2,0,200,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,6,2,6,0,1,0,1,1,3,441,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
37,9,1,1,2,0,0,1,2,4,206,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
35,9,1,3,2,0,0,0,2,2,91,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
36,9,1,1,0,0,0,0,3,2,357,4,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
35,5,0,6,2,1,0,0,2,1,325,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
37,7,1,4,2,1,0,1,5,1,69,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
58,1,1,2,2,0,0,0,2,3,284,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
53,5,2,5,0,0,0,0,2,0,179,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,7,1,5,0,0,0,1,5,3,81,2,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
40,9,2,3,0,0,0,0,3,0,55,2,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
43,9,2,1,2,0,0,0,2,1,222,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,9,1,3,0,1,0,1,2,2,293,1,11,1,2,-1.8,92.893,-46.2,1.334,5099.1,0
42,6,1,5,0,1,0,0,3,1,214,4,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
32,9,1,3,0,1,0,1,2,1,293,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
59,1,1,6,0,0,0,0,2,1,916,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
60,9,1,5,0,0,0,0,2,1,59,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,5,2,6,0,0,0,1,5,0,90,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
33,5,0,4,0,0,0,1,1,3,148,1,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,0
56,7,1,5,0,1,0,1,4,3,224,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
30,5,1,6,0,0,0,1,8,0,329,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
32,4,2,4,0,0,0,1,2,2,151,2,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,0
36,5,0,4,0,1,0,1,1,4,323,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
41,5,2,6,0,0,0,0,2,1,266,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,7,2,4,0,0,0,1,4,1,206,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
43,9,1,1,2,1,0,0,2,4,168,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
38,8,1,2,0,0,1,0,3,1,165,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
47,9,1,1,0,1,0,0,3,3,130,3,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
42,5,1,6,0,1,0,1,5,1,172,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
29,5,2,6,0,1,0,1,5,3,228,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
33,5,2,4,0,0,1,1,2,4,93,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
39,10,1,6,0,0,0,1,5,4,155,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
26,6,2,6,0,1,0,1,3,4,175,2,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,0
32,0,0,1,0,2,2,0,2,3,23,4,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
45,7,0,5,0,1,0,0,3,2,37,3,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
32,4,1,1,0,1,1,1,8,0,111,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
41,11,1,7,0,1,0,1,5,0,166,2,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
48,7,2,4,0,1,0,0,2,4,76,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
43,10,2,6,0,0,0,1,7,1,408,1,999,1,1,-3.4,92.431,-26.9,0.744,5017.5,0
41,5,0,6,0,0,0,0,8,3,233,4,999,1,1,-0.1,93.2,-42.0,4.076,5195.8,0
27,7,2,5,0,0,0,1,1,1,127,3,999,1,1,-1.8,93.749,-34.6,0.638,5008.7,0
